,t0_smooth_or_featured__features_or_disk,t0_smooth_or_featured__smooth,t0_smooth_or_featured__star_artifact_or_bad_zoom,t1_how_rounded_is_it__cigarshaped,t1_how_rounded_is_it__in_between,t1_how_rounded_is_it__completely_round,t2_could_this_be_a_disk_viewed_edgeon__yes_edge_on_disk,t2_could_this_be_a_disk_viewed_edgeon__no_something_else,t3_edge_on_bulge_what_shape__boxy,t3_edge_on_bulge_what_shape__no_bulge,t3_edge_on_bulge_what_shape__rounded,t4_is_there_a_bar__no_bar,t4_is_there_a_bar__strong_bar,t4_is_there_a_bar__weak_bar,t5_is_there_any_spiral_arm_pattern__yes,t5_is_there_any_spiral_arm_pattern__no,t6_spiral_how_tightly_wound__loose,t6_spiral_how_tightly_wound__medium,t6_spiral_how_tightly_wound__tight,t7_how_many_spiral_arms_are_there__1,t7_how_many_spiral_arms_are_there__2,t7_how_many_spiral_arms_are_there__3,t7_how_many_spiral_arms_are_there__4,t7_how_many_spiral_arms_are_there__more_than_4,t7_how_many_spiral_arms_are_there__cant_tell,t8_not_edge_on_bulge__dominant,t8_not_edge_on_bulge__moderate,t8_not_edge_on_bulge__no_bulge,t8_not_edge_on_bulge__large,t8_not_edge_on_bulge__small,t11_is_the_galaxy_merging_or_disturbed__major_disturbance,t11_is_the_galaxy_merging_or_disturbed__merging,t11_is_the_galaxy_merging_or_disturbed__minor_disturbance,t11_is_the_galaxy_merging_or_disturbed__none,t12_are_there_any_obvious_bright_clumps__yes,t12_are_there_any_obvious_bright_clumps__no,t19_what_problem_do___e_with_the_image__nonstar_artifact,t19_what_problem_do___e_with_the_image__bad_image_zoom,t19_what_problem_do___e_with_the_image__star,id_str,file_loc
328,6.0,7.0,10.0,2.0,5.0,0.0,4.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,5.0,0.0,6.0,0.0,9.0,1.0,897,/scratch/ydong/stamps/demo_F200W/F200W_897.jpg
329,8.0,21.0,2.0,1.0,19.0,1.0,2.0,6.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,6.0,19.0,3.0,5.0,0.0,2.0,0.0,873,/scratch/ydong/stamps/demo_F200W/F200W_873.jpg
330,24.0,8.0,3.0,0.0,4.0,4.0,1.0,23.0,0.0,0.0,1.0,18.0,0.0,5.0,22.0,1.0,4.0,9.0,9.0,0.0,7.0,4.0,1.0,2.0,8.0,0.0,2.0,0.0,0.0,21.0,5.0,9.0,6.0,12.0,16.0,8.0,0.0,3.0,0.0,974,/scratch/ydong/stamps/demo_F200W/F200W_974.jpg
331,14.0,7.0,5.0,2.0,5.0,0.0,3.0,11.0,1.0,2.0,0.0,7.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,3.0,12.0,2.0,4.0,11.0,3.0,1.0,3.0,1.0,889,/scratch/ydong/stamps/demo_F200W/F200W_889.jpg
332,7.0,16.0,7.0,0.0,11.0,5.0,2.0,5.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,4.0,12.0,4.0,3.0,3.0,4.0,1.0,4.0,2.0,890,/scratch/ydong/stamps/demo_F200W/F200W_890.jpg
333,13.0,8.0,11.0,7.0,1.0,0.0,7.0,6.0,0.0,1.0,6.0,3.0,1.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,9.0,8.0,7.0,6.0,4.0,7.0,0.0,899,/scratch/ydong/stamps/demo_F200W/F200W_899.jpg
334,4.0,18.0,2.0,14.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,9.0,11.0,1.0,3.0,0.0,2.0,0.0,904,/scratch/ydong/stamps/demo_F200W/F200W_904.jpg
335,11.0,8.0,2.0,4.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,1.0,0.0,2.0,9.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,1.0,11.0,4.0,0.0,4.0,8.0,3.0,0.0,2.0,0.0,914,/scratch/ydong/stamps/demo_F200W/F200W_914.jpg
336,7.0,8.0,19.0,2.0,5.0,1.0,1.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,5.0,5.0,0.0,5.0,5.0,2.0,4.0,13.0,2.0,913,/scratch/ydong/stamps/demo_F200W/F200W_913.jpg
337,6.0,9.0,7.0,0.0,9.0,0.0,1.0,5.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,10.0,3.0,3.0,0.0,7.0,0.0,915,/scratch/ydong/stamps/demo_F200W/F200W_915.jpg
338,7.0,7.0,10.0,1.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,4.0,8.0,1.0,1.0,3.0,4.0,1.0,8.0,1.0,923,/scratch/ydong/stamps/demo_F200W/F200W_923.jpg
339,23.0,8.0,1.0,0.0,8.0,0.0,1.0,22.0,0.0,0.0,1.0,19.0,1.0,2.0,17.0,5.0,4.0,8.0,5.0,1.0,8.0,2.0,0.0,0.0,6.0,1.0,11.0,1.0,4.0,5.0,6.0,15.0,5.0,5.0,13.0,10.0,0.0,1.0,0.0,919,/scratch/ydong/stamps/demo_F200W/F200W_919.jpg
340,3.0,17.0,3.0,12.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,7.0,9.0,0.0,3.0,1.0,2.0,0.0,860,/scratch/ydong/stamps/demo_F200W/F200W_860.jpg
341,5.0,17.0,8.0,12.0,5.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,13.0,4.0,4.0,5.0,0.0,2.0,5.0,1.0,934,/scratch/ydong/stamps/demo_F200W/F200W_934.jpg
342,3.0,28.0,6.0,3.0,24.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,24.0,1.0,2.0,0.0,3.0,3.0,932,/scratch/ydong/stamps/demo_F200W/F200W_932.jpg
343,1.0,21.0,10.0,9.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,15.0,1.0,0.0,1.0,8.0,1.0,933,/scratch/ydong/stamps/demo_F200W/F200W_933.jpg
344,4.0,16.0,5.0,9.0,7.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,7.0,9.0,2.0,2.0,0.0,4.0,1.0,987,/scratch/ydong/stamps/demo_F200W/F200W_987.jpg
345,3.0,27.0,8.0,9.0,18.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,11.0,13.0,2.0,1.0,1.0,6.0,1.0,949,/scratch/ydong/stamps/demo_F200W/F200W_949.jpg
346,15.0,14.0,4.0,7.0,7.0,0.0,4.0,11.0,2.0,2.0,0.0,9.0,1.0,1.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,6.0,16.0,15.0,0.0,1.0,3.0,0.0,947,/scratch/ydong/stamps/demo_F200W/F200W_947.jpg
347,29.0,2.0,4.0,1.0,1.0,0.0,1.0,28.0,0.0,0.0,1.0,9.0,5.0,14.0,26.0,2.0,25.0,1.0,0.0,0.0,23.0,2.0,0.0,0.0,1.0,1.0,19.0,0.0,1.0,7.0,11.0,4.0,5.0,11.0,17.0,12.0,0.0,4.0,0.0,946,/scratch/ydong/stamps/demo_F200W/F200W_946.jpg
348,7.0,24.0,4.0,12.0,12.0,0.0,6.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,12.0,14.0,0.0,7.0,0.0,4.0,0.0,951,/scratch/ydong/stamps/demo_F200W/F200W_951.jpg
349,6.0,10.0,10.0,1.0,8.0,1.0,1.0,5.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,8.0,1.0,5.0,5.0,1.0,0.0,6.0,4.0,937,/scratch/ydong/stamps/demo_F200W/F200W_937.jpg
350,7.0,13.0,11.0,0.0,9.0,4.0,2.0,5.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,14.0,4.0,3.0,0.0,7.0,4.0,957,/scratch/ydong/stamps/demo_F200W/F200W_957.jpg
351,6.0,24.0,7.0,22.0,2.0,0.0,5.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,15.0,10.0,0.0,6.0,1.0,6.0,0.0,961,/scratch/ydong/stamps/demo_F200W/F200W_961.jpg
352,17.0,12.0,1.0,9.0,3.0,0.0,12.0,5.0,0.0,8.0,4.0,3.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,13.0,13.0,9.0,8.0,0.0,1.0,0.0,1040,/scratch/ydong/stamps/demo_F200W/F200W_1040.jpg
353,6.0,16.0,13.0,1.0,13.0,2.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,9.0,7.0,3.0,3.0,1.0,9.0,3.0,964,/scratch/ydong/stamps/demo_F200W/F200W_964.jpg
354,3.0,12.0,11.0,1.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,4.0,6.0,0.0,3.0,0.0,10.0,1.0,966,/scratch/ydong/stamps/demo_F200W/F200W_966.jpg
355,9.0,15.0,7.0,5.0,10.0,0.0,8.0,1.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,21.0,0.0,9.0,0.0,7.0,0.0,978,/scratch/ydong/stamps/demo_F200W/F200W_978.jpg
356,13.0,8.0,8.0,0.0,7.0,1.0,3.0,10.0,2.0,0.0,1.0,9.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,8.0,4.0,7.0,2.0,10.0,3.0,1.0,6.0,1.0,980,/scratch/ydong/stamps/demo_F200W/F200W_980.jpg
357,1.0,16.0,6.0,2.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,0.0,1.0,0.0,5.0,1.0,976,/scratch/ydong/stamps/demo_F200W/F200W_976.jpg
358,5.0,16.0,10.0,4.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,9.0,9.0,2.0,3.0,0.0,10.0,0.0,986,/scratch/ydong/stamps/demo_F200W/F200W_986.jpg
359,5.0,21.0,9.0,12.0,9.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,5.0,18.0,3.0,2.0,1.0,8.0,0.0,985,/scratch/ydong/stamps/demo_F200W/F200W_985.jpg
360,13.0,14.0,3.0,11.0,2.0,1.0,9.0,4.0,2.0,1.0,6.0,4.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,5.0,19.0,1.0,12.0,1.0,2.0,0.0,992,/scratch/ydong/stamps/demo_F200W/F200W_992.jpg
361,4.0,17.0,8.0,8.0,9.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,6.0,12.0,3.0,1.0,1.0,7.0,0.0,990,/scratch/ydong/stamps/demo_F200W/F200W_990.jpg
362,2.0,14.0,11.0,0.0,5.0,9.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,5.0,6.0,2.0,0.0,0.0,11.0,0.0,993,/scratch/ydong/stamps/demo_F200W/F200W_993.jpg
363,3.0,16.0,8.0,0.0,15.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,9.0,2.0,1.0,3.0,4.0,1.0,1077,/scratch/ydong/stamps/demo_F200W/F200W_1077.jpg
364,5.0,17.0,15.0,4.0,8.0,5.0,1.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,5.0,3.0,11.0,3.0,2.0,1.0,14.0,0.0,1055,/scratch/ydong/stamps/demo_F200W/F200W_1055.jpg
365,3.0,20.0,10.0,8.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,11.0,7.0,0.0,3.0,1.0,9.0,0.0,1009,/scratch/ydong/stamps/demo_F200W/F200W_1009.jpg
366,4.0,23.0,11.0,0.0,11.0,12.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,4.0,7.0,14.0,4.0,0.0,2.0,6.0,3.0,1111,/scratch/ydong/stamps/demo_F200W/F200W_1111.jpg
367,6.0,20.0,9.0,3.0,11.0,6.0,1.0,5.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,4.0,5.0,5.0,12.0,4.0,2.0,1.0,6.0,2.0,1000,/scratch/ydong/stamps/demo_F200W/F200W_1000.jpg
368,10.0,13.0,5.0,12.0,0.0,1.0,10.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,15.0,2.0,8.0,0.0,2.0,3.0,1076,/scratch/ydong/stamps/demo_F200W/F200W_1076.jpg
369,26.0,4.0,4.0,1.0,2.0,1.0,1.0,25.0,0.0,0.0,1.0,5.0,11.0,9.0,13.0,12.0,3.0,6.0,4.0,4.0,3.0,0.0,0.0,0.0,6.0,3.0,12.0,3.0,5.0,2.0,4.0,14.0,7.0,5.0,17.0,9.0,1.0,3.0,0.0,998,/scratch/ydong/stamps/demo_F200W/F200W_998.jpg
370,22.0,6.0,1.0,3.0,3.0,0.0,18.0,4.0,2.0,0.0,16.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,5.0,10.0,4.0,9.0,5.0,17.0,0.0,1.0,0.0,999,/scratch/ydong/stamps/demo_F200W/F200W_999.jpg
371,9.0,16.0,8.0,1.0,11.0,4.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,4.0,20.0,0.0,9.0,0.0,3.0,5.0,996,/scratch/ydong/stamps/demo_F200W/F200W_996.jpg
372,15.0,7.0,7.0,0.0,6.0,1.0,1.0,14.0,0.0,0.0,1.0,13.0,0.0,1.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,3.0,2.0,7.0,5.0,6.0,4.0,15.0,0.0,0.0,5.0,2.0,1012,/scratch/ydong/stamps/demo_F200W/F200W_1012.jpg
373,7.0,21.0,5.0,0.0,0.0,21.0,0.0,7.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,3.0,23.0,1.0,6.0,1.0,3.0,1.0,1017,/scratch/ydong/stamps/demo_F200W/F200W_1017.jpg
374,9.0,8.0,2.0,1.0,3.0,4.0,0.0,9.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,6.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0,0.0,8.0,1.0,4.0,4.0,8.0,1.0,0.0,1.0,1.0,1018,/scratch/ydong/stamps/demo_F200W/F200W_1018.jpg
375,6.0,17.0,7.0,2.0,12.0,3.0,1.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,11.0,5.0,5.0,6.0,0.0,1.0,5.0,1.0,1020,/scratch/ydong/stamps/demo_F200W/F200W_1020.jpg
376,16.0,7.0,4.0,0.0,1.0,6.0,1.0,15.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,4.0,2.0,0.0,6.0,15.0,15.0,1.0,1.0,3.0,0.0,1027,/scratch/ydong/stamps/demo_F200W/F200W_1027.jpg
377,5.0,14.0,7.0,10.0,4.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,7.0,9.0,1.0,4.0,0.0,5.0,2.0,1029,/scratch/ydong/stamps/demo_F200W/F200W_1029.jpg
378,4.0,21.0,4.0,0.0,14.0,7.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,8.0,12.0,3.0,1.0,0.0,4.0,0.0,1024,/scratch/ydong/stamps/demo_F200W/F200W_1024.jpg
379,6.0,9.0,9.0,4.0,2.0,3.0,2.0,4.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,3.0,7.0,3.0,3.0,1.0,7.0,1.0,1054,/scratch/ydong/stamps/demo_F200W/F200W_1054.jpg
380,2.0,24.0,12.0,22.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,18.0,0.0,2.0,0.0,12.0,0.0,1038,/scratch/ydong/stamps/demo_F200W/F200W_1038.jpg
381,9.0,21.0,10.0,4.0,15.0,2.0,5.0,4.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,2.0,12.0,12.0,6.0,3.0,2.0,6.0,2.0,1042,/scratch/ydong/stamps/demo_F200W/F200W_1042.jpg
382,12.0,17.0,9.0,0.0,15.0,2.0,4.0,8.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,7.0,3.0,6.0,13.0,5.0,7.0,1.0,7.0,1.0,1034,/scratch/ydong/stamps/demo_F200W/F200W_1034.jpg
383,14.0,13.0,2.0,13.0,0.0,0.0,14.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,1.0,13.0,1.0,1.0,0.0,1041,/scratch/ydong/stamps/demo_F200W/F200W_1041.jpg
384,2.0,15.0,7.0,2.0,11.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,2.0,0.0,5.0,2.0,1035,/scratch/ydong/stamps/demo_F200W/F200W_1035.jpg
385,7.0,15.0,11.0,5.0,10.0,0.0,3.0,4.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,10.0,4.0,6.0,3.0,4.0,1.0,10.0,0.0,1046,/scratch/ydong/stamps/demo_F200W/F200W_1046.jpg
386,12.0,11.0,9.0,2.0,8.0,1.0,8.0,4.0,2.0,0.0,6.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,3.0,15.0,7.0,5.0,0.0,6.0,3.0,1030,/scratch/ydong/stamps/demo_F200W/F200W_1030.jpg
387,6.0,17.0,8.0,0.0,14.0,3.0,1.0,5.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,5.0,4.0,12.0,5.0,1.0,0.0,5.0,3.0,1050,/scratch/ydong/stamps/demo_F200W/F200W_1050.jpg
388,3.0,8.0,9.0,1.0,2.0,5.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,7.0,1.0,2.0,0.0,7.0,2.0,1051,/scratch/ydong/stamps/demo_F200W/F200W_1051.jpg
389,0.0,20.0,9.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,8.0,6.0,0.0,0.0,0.0,8.0,1.0,1056,/scratch/ydong/stamps/demo_F200W/F200W_1056.jpg
390,3.0,12.0,7.0,8.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,7.0,4.0,2.0,1.0,0.0,6.0,1.0,1061,/scratch/ydong/stamps/demo_F200W/F200W_1061.jpg
391,8.0,2.0,9.0,1.0,0.0,1.0,7.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,7.0,4.0,4.0,3.0,5.0,1.0,1059,/scratch/ydong/stamps/demo_F200W/F200W_1059.jpg
392,14.0,13.0,7.0,11.0,1.0,1.0,8.0,6.0,1.0,3.0,4.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,4.0,10.0,8.0,5.0,7.0,7.0,0.0,5.0,2.0,1060,/scratch/ydong/stamps/demo_F200W/F200W_1060.jpg
393,9.0,17.0,10.0,2.0,15.0,0.0,5.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,17.0,3.0,6.0,0.0,7.0,3.0,979,/scratch/ydong/stamps/demo_F200W/F200W_979.jpg
394,11.0,14.0,2.0,0.0,3.0,11.0,1.0,10.0,0.0,0.0,1.0,8.0,0.0,2.0,6.0,4.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,3.0,2.0,6.0,1.0,9.0,9.0,2.0,9.0,0.0,2.0,0.0,962,/scratch/ydong/stamps/demo_F200W/F200W_962.jpg
395,10.0,7.0,6.0,6.0,1.0,0.0,10.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,7.0,2.0,8.0,0.0,6.0,0.0,1073,/scratch/ydong/stamps/demo_F200W/F200W_1073.jpg
